0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
5.188667400370360339e-01;9.999885970809356817e-01;9.500907903051230008e-01;5.988373744029404921e-01;6.266269436574428697e-01;6.791950292875399420e-01;9.354651139865011178e-01;4.156936075830786059e-01;1.018273720559459417e-01;8.564024546729656073e-01;5.160267059810883516e-01;7.652436693361424069e-01;4.643857083434169697e-01;1.173475032495662207e-01;7.066628773009120401e-02;4.318728222026434471e-01;5.220536531964684590e-01;5.974666558812865569e-01;5.056867774127080661e-01;9.446930660830460402e-01;2.921880439783580696e-01;3.938074465779650701e-01;1.266179840954410052e-01;5.235578979567055979e-01;2.088816838283034105e-01;6.767417477861210617e-01;4.029985218540458325e-01;4.012448144349034518e-01;2.778493386758417172e-01;9.783633923863952475e-01;2.414394807677442412e-01;1.053137713242979778e-02;1.847768034773139556e-01;6.568950233974453212e-01;9.978684982044007112e-01;9.732126190466058313e-01;9.716311442108268581e-01;2.232021827702841410e-01;9.223080132292497124e-01;5.717136884854294721e-01;3.585453300999562609e-01;9.168264557305849660e-01;5.687811283220614023e-01;2.864450883527280833e-01;3.423669617957584288e-01;7.042371711718596883e-01;3.152172367362264804e-01;9.570724828577424903e-01;2.790821660507749602e-01;1.317396305506990384e-01;8.956314837458367872e-02;4.097023715556280532e-01;5.442780396236902574e-01;5.458635758235115265e-01;3.562596712943248978e-01;8.267808078052921728e-01;8.015282683218962756e-01;9.895844909601003714e-02;8.102393576091942995e-01;9.506934770376219701e-01;2.702204385530031505e-01;4.905211367080202223e-01;3.859420698510958037e-01;5.234355929018709164e-01;2.836668918768416869e-01;6.013305114948588326e-01;9.773469611065005447e-01;3.196711063552792886e-03;6.452658529466851478e-01;2.669361062409736363e-01;3.109549692007016475e-01;6.259800289850115940e-01;5.133124479472359614e-01;1.516879108066716553e-01;2.450288471375294819e-01;9.576496170031035815e-01;2.725714638012102231e-01;2.322488455306581656e-02;5.695390129280119007e-01;2.307893228915728345e-01;8.404809375434307839e-03;3.391235818253359735e-01;8.094651939537756968e-01;3.481006590351065633e-01;5.916691482123421775e-01;8.174928342595881858e-01;1.387481026312471499e-01;1.088679700472144907e-01;4.417216243094485018e-01;5.445240158874381509e-01;6.200414134027983915e-01;8.837494053513339498e-02;2.649383799326724409e-01;7.626366379440447929e-01;6.239644581566242687e-01;9.887197711377802012e-01;8.586125890029666641e-01;8.796816971376340000e-01;5.635198487475507889e-01;2.592760008522255744e-01
2.132884131218962809e-01;8.318498608253773741e-01;6.145078756791141350e-01;3.076956978300743328e-01;4.621850508559831594e-01;2.901329870660924737e-01;3.155886435940780110e-03;7.980457688097456481e-01;5.184124404878578396e-01;4.812216474410068168e-01;4.074645030089214526e-01;4.255161279456526335e-01;8.165825501627327343e-01;6.673276569255097712e-01;5.012753830051076553e-01;7.515218810190065213e-01;7.475891360620529058e-01;1.227885602520447650e-01;9.394859057747191322e-01;3.647187980020396569e-01;1.116408983218999396e-01;3.910777158466957060e-01;8.494437426714439576e-01;1.982930642917128949e-01;8.116365363301941693e-01;6.243060260353860969e-01;2.727223080895606611e-01;1.091540133600186202e-01;7.420580022201969106e-01;5.828151353344113161e-02;2.723972392718507773e-01;1.914327195029804640e-01;3.716584422075256411e-01;3.246527848279392447e-01;8.222224124370358656e-01;4.612489559178541976e-01;9.253954348379422878e-01;2.505586592003317126e-01;2.957524402967964816e-01;1.151994450683180293e-02;4.523247690996270443e-01;2.546922179708122069e-02;5.681151068969600981e-01;1.012864529206225495e-01;1.739968448139753709e-01;6.769845779149861187e-01;6.351980349387937874e-01;2.973510820290539147e-01;5.272707314474633922e-02;4.610434017954003760e-01;6.919966480071260140e-01;2.968140770361329395e-01;5.593862634053824445e-01;7.149649995919017398e-01;6.896819365525103107e-01;7.960739302194758116e-01;1.815987643537534391e-01;2.434952976822279958e-03;5.085691585631146872e-01;3.234856892468529477e-02;8.966046354324281875e-01;6.177609210695350628e-01;8.413145565461901398e-01;2.569007289931166671e-01;7.833395275188965723e-01;7.138035913734919191e-02;2.436634633938524752e-01;3.490940061136615924e-01;4.860986786139147586e-01;7.109758379413800844e-01;4.920913670161248810e-01;3.906676399712387671e-01;4.426996316661907516e-01;1.961667390169707925e-01;9.528387701060109238e-01;1.240755766234565849e-01;1.005089916339896305e-02;8.828620044704278413e-01;2.556527946155738862e-01;7.713251301730180698e-01;1.269123540043386456e-01;7.787729687183279070e-01;4.229325418785229163e-01;4.586476490755958535e-01;1.505985051355597237e-01;9.213642515054843996e-01;2.881400921521367620e-01;2.949234116216034041e-01;5.633609119836722190e-01;9.032035847652531979e-01;9.213255328831566615e-01;1.199989780995570632e-01;2.053603236422507639e-02;8.302168532170122184e-01;8.166347372601547860e-01;9.619807743842636594e-01;9.699981225768791182e-01;9.325153140535813456e-02;7.360520295228022425e-01;1.297267715773082752e-01
4.332862661464051968e-01;4.050821566530411477e-01;8.020235103742738847e-01;1.070857398666656968e-01;7.849106284369884445e-01;9.786418368404403711e-01;9.437471643280637146e-02;4.823619823548277452e-01;6.147505449873302830e-03;4.703010982832582787e-01;9.445100054941639733e-01;1.482067920580584230e-01;3.441172293518842684e-01;5.594568496934534396e-01;9.711197440160611594e-01;8.794181913557561625e-01;1.839607845809849707e-01;9.088242465842401030e-01;7.451496201033709355e-01;8.112947893507591601e-01;1.189648131322117441e-01;9.362371298383062035e-01;6.877705919956031977e-01;7.875066330948981008e-01;9.175880417270170231e-01;2.655216923307002208e-02;8.091080592313590891e-01;9.993903657613301128e-02;2.858046372635177912e-01;2.453612003747742687e-01;9.446599875716660266e-01;9.625455780422075280e-01;6.296497347997749294e-01;4.563627015133597808e-01;5.415075253219028273e-01;1.172036611141489271e-01;5.128942661291185923e-01;7.675821413377444946e-01;2.884384849547566576e-01;3.662012593223267221e-01;2.451334898467414369e-01;4.467939616396130464e-01;8.681502900819914048e-01;7.162340369879236501e-01;1.183076021259311661e-01;5.255178254041870112e-02;4.312131955298714736e-01;9.514835479302590215e-01;1.971635488393065350e-01;9.698156403936317727e-01;4.184900201432719680e-01;2.889628166881781368e-01;4.514871048390619590e-01;5.451316024268060279e-02;3.255866632075922196e-01;8.750778647280466060e-02;9.766869284923918038e-01;1.848812679001543557e-01;7.144519167976662866e-01;1.844709881595095746e-01;2.250854089003377911e-01;3.491855476821430493e-01;7.131072080314549977e-01;2.642438596724872024e-02;4.505174066796455712e-01;1.454072510893656967e-01;3.060843318436834437e-01;9.261323539175443376e-01;6.761187792991201206e-01;5.954762331037211087e-01;3.892591487819133667e-01;5.677605954876137062e-01;2.889334890100624387e-01;5.861886876204849273e-01;2.551567449419901434e-01;8.292167846073836834e-01;2.175459266356815080e-01;7.641836081850790219e-01;6.062673952970447644e-01;2.857434185471270371e-01;6.555859193217534742e-01;4.804035434227765800e-01;8.248070101226512296e-01;5.189794768322031349e-02;6.685911293525701460e-01;8.133741119387478680e-01;1.340218416229626008e-01;9.942356337398720045e-01;3.196024314709222658e-02;1.560319618308552148e-01;9.127458536936059463e-01;2.714994659007718969e-01;3.266657571038683594e-01;2.502438730824478874e-01;7.819918838569872577e-01;5.511816065729220337e-01;7.096420681333768243e-01;9.934625170295553476e-01;3.406684775056013637e-01;9.654455057379724980e-01
7.650169506276779385e-01;1.132313940956548581e-01;7.028693385084399115e-01;9.213434521576018277e-01;6.187836985785922783e-01;3.218971495876132849e-02;4.733580586840924198e-03;6.647103436471071269e-01;3.692823572472716531e-01;6.911770902321789922e-01;2.081037042189715081e-01;2.201672945518767799e-01;5.947158809974698590e-01;3.237637392359747901e-01;1.651194554821042715e-01;1.171379473523067594e-01;8.823812355772950866e-01;2.307386041186236803e-01;9.826159709607185100e-01;4.925917186535304637e-01;4.916734974463032870e-01;5.049582810839521319e-01;4.853105408242746055e-01;7.678529679582579703e-02;8.330812566470870983e-01;4.615881805962874784e-01;2.966622768701020485e-01;4.295723422188151286e-01;6.528105244095949722e-01;8.636336545498854989e-01;9.126918018971599267e-01;8.218656056642958951e-02;8.130460246526953760e-01;3.350176420132069399e-01;5.058452837456595130e-01;1.585000796234404818e-01;5.085009658897368112e-01;3.800689183334887700e-01;1.356110236317590312e-01;4.025717909979276143e-02;3.616443216063580657e-01;4.437135420255702289e-01;5.908821516085454029e-01;4.057029533303735391e-02;2.959151279171595705e-01;5.257381805473868575e-01;6.319244315241923093e-02;9.856905334855695644e-01;7.236076226401505496e-01;9.503623864065584570e-01;7.586382612735009801e-02;8.451695849012723638e-01;6.977051323746047418e-01;5.647364307974365172e-01;8.939872626303126957e-01;3.633343659894764377e-01;5.916197465954597945e-02;7.258618515246023639e-01;9.478637166626459054e-01;4.850417541354462569e-01;1.395302580091750677e-01;4.355547715642160700e-01;6.947979179634095059e-01;2.534460154870508131e-01;5.841425911588530306e-01;1.702556839099232944e-01;2.358562716520969937e-01;2.678607433865043408e-01;8.006560557547240942e-01;9.887887229132175104e-02;4.626515015545673570e-01;6.765762506500300200e-01;7.104007920596315806e-01;2.165128637770045161e-01;1.331676759349224026e-01;5.603729677786803975e-01;3.900755234896225998e-01;8.782999601753277430e-01;4.191215835355616148e-01;9.184667844984979457e-01;8.301899605812296246e-01;9.839885498612457315e-01;6.625501186742965842e-02;2.379269503419462195e-01;2.767802720083856194e-01;2.474261800772596942e-01;3.558844033076852265e-01;5.907072638173298529e-01;5.411787292497125534e-01;3.243697956455324771e-01;6.421943337559254950e-02;2.625241392467776436e-01;3.997205510220455116e-01;8.744896185648746156e-01;7.722428467651616391e-01;1.804071997150159534e-01;4.696402750190147302e-01;9.147683634333908520e-01;3.992613163448839320e-01;9.075123692650723939e-01
6.040075903395802914e-01;4.539524061329793803e-01;4.941646403653385811e-01;6.748902890192542969e-02;4.865929766717531635e-01;6.227814450509058242e-01;6.565005476042151678e-02;2.813475437287552561e-01;2.320721488728245685e-01;3.909416244726744427e-01;6.490249146449599271e-01;2.594484129248797455e-01;4.225612959110511824e-01;4.494056220917025390e-01;5.741256928706161000e-01;3.149643810783011588e-01;5.432825825126593733e-01;4.748306127402158738e-01;1.031921008948892826e-01;1.433665038323632679e-01;6.661240112590324225e-01;7.996461733320012755e-01;6.860975541646505693e-01;4.398328900598187374e-01;7.991112677844447454e-01;8.777022184933840343e-01;4.364126513465702573e-01;2.993138647758616377e-01;8.523286486921654026e-01;8.281281822987081043e-01;2.962856683879666608e-02;5.898357453078137969e-01;1.852912670742851153e-01;4.169372851762037646e-01;9.506789581190239202e-01;1.896464454580371051e-01;4.837761361014288886e-01;8.452537198628747861e-01;7.800349900500995748e-01;9.103954759558963161e-01;4.101018140621658370e-01;1.276836831677521378e-01;4.170184098907703252e-01;6.175242747394011911e-01;4.837616137978357767e-01;1.095603413384275138e-01;2.557077841143360342e-01;7.587412653076137659e-01;2.375611128432026931e-01;9.437185483170388300e-01;4.948776727876458281e-02;6.838157989877635679e-01;2.673435246764757078e-01;1.927172746285531479e-01;5.048222519099927474e-01;1.881971704027104453e-01;5.762976356229916330e-01;5.460569043824748947e-01;2.974399154023514846e-01;1.584963049771245247e-01;8.257887153780896217e-02;1.050732094214640311e-01;3.941615677786658445e-01;4.434962009870855315e-01;3.961729388506544103e-01;7.960286646746751460e-01;5.457747202126742581e-01;5.583498991960569313e-01;3.017469594586040804e-01;9.414999400091732529e-01;3.556253110328111422e-01;8.845920391083694767e-01;1.429323343295498816e-01;5.179556547019522617e-01;7.999351562331822318e-01;5.939515318221455509e-02;4.225351553568940099e-01;6.633670844526774468e-01;9.229239247233138599e-01;3.744355426453609414e-01;3.562266696614758699e-01;2.831820469905578230e-01;9.318837310748028235e-01;7.019722032240340859e-01;9.109012109816072567e-03;9.724915682677527373e-01;6.332738316867205786e-01;9.321536327525048460e-01;3.313237113486425800e-01;3.766934793968690354e-02;5.137798157180951675e-01;9.745307436248794586e-01;1.837375437017010338e-01;8.131523545592771463e-01;4.757171015499696010e-01;4.580419354741072091e-01;7.931336567045713659e-01;4.334282574557808410e-01;3.312841674395455849e-01;2.511466592523016184e-01
8.022194321549562801e-01;2.827124012944015607e-02;1.797301687555872274e-01;4.642148994297504716e-01;7.661652891392576326e-01;2.537871769302553204e-01;1.022906148040479968e-01;8.385411508856556173e-01;4.789325962027144445e-01;7.374959678519015238e-01;4.903714486510424297e-02;8.830223640361212212e-02;2.809897997108039558e-01;5.572426276673031476e-01;9.825350815536302296e-01;7.828675595594136727e-02;2.172886516965082393e-01;1.237814570223634281e-01;8.060876042480957793e-01;7.289268160453973300e-01;9.310252971274116662e-01;9.355747552266026057e-01;5.425954144846100169e-01;4.237149322684986563e-01;6.019267194734054804e-01;6.999127304935560678e-01;5.313528982884363483e-02;5.632625535158117813e-01;1.205635640331030878e-01;2.270828184420758955e-02;2.206469917664238833e-01;3.086162874873101813e-01;2.000998340905850714e-01;2.235990159314026338e-01;8.922236022716192316e-01;4.083391403332758962e-01;2.621900985361449443e-01;8.156856437929739245e-01;7.743693013476682374e-02;1.464810520889162637e-01;8.991217850556730840e-01;9.640032061317694856e-01;2.797456659558666958e-01;5.323323446525560776e-01;3.350920466302743650e-01;5.296941094862267496e-01;7.914927647211915662e-01;1.128562246711815042e-01;4.633588217214978933e-01;6.106067281857522344e-01;7.965714067106455243e-02;8.078883393528885071e-01;6.967962407977421613e-01;8.291186499353940809e-01;7.383323930812993874e-01;2.637214179072203679e-01;3.460462895874055755e-01;2.148959369093335070e-01;4.976150168194328760e-01;5.778761414196813551e-01;6.103401591672704685e-01;8.207486628777971305e-02;5.246716967685949307e-02;3.179830170059183558e-02;3.654127765117940463e-01;8.901097613208094339e-01;3.626156904793546021e-01;5.897736988239798972e-02;4.841030290879037024e-01;3.954343262729156372e-01;2.912555765109516859e-01;2.730831804269741037e-01;1.460665896847164191e-01;8.038116605344350907e-01;5.722990506330560834e-01;4.113830826265834073e-01;7.430218771418359847e-01;2.555166935264058248e-01;8.630614326664927116e-01;6.958701288281465835e-02;2.796135175600705791e-01;4.788901344584485242e-01;1.288891292143818923e-01;4.798689994380870294e-01;5.165282793144144735e-01;2.043960348623868883e-01;6.193018366410750764e-01;1.375666240965029985e-01;5.579999885347192157e-01;8.856086702048870940e-01;1.916670768863379948e-01;6.848847603110828075e-01;6.316451104596354504e-02;6.617466821489070838e-02;1.864412025410945306e-01;7.386706780469647349e-01;4.120927440759346583e-01;7.744356812406738566e-02;3.277648197807557784e-01;3.031748041663121507e-01
8.508977224890335034e-01;6.873254761750247077e-01;8.781671616291216731e-01;9.385627912498780701e-01;6.724745026250311675e-01;5.508500902594968274e-01;1.337871178790867033e-01;9.665002781263984932e-01;9.472271326277263981e-01;3.382553777972828746e-01;1.288630505910424162e-01;3.854780321514448271e-01;1.992972409058317851e-01;1.550819072956528544e-01;8.951089888588312782e-01;5.847555376879249867e-01;4.300584935035822731e-03;9.967759839165508673e-01;4.718437701737087098e-01;3.778955085240274236e-01;3.932388046872806742e-01;1.844400226636988549e-02;9.940804128880083024e-01;7.257410868730460596e-01;9.735990135845896676e-01;7.249333179363550705e-01;7.384342311921020530e-01;9.269062903661470232e-01;4.202314648171530109e-01;9.135524359726409083e-01;4.640706537768938267e-01;6.083897506388711296e-01;4.524092057747498563e-01;1.024009230901002931e-01;5.325648768194823912e-02;4.452886999318449446e-01;8.934851913991853634e-01;8.271138053452754546e-01;5.338148892626076725e-01;2.211514164335786070e-01;4.180214319206837503e-01;4.422337622724844541e-01;8.547489913564043640e-01;8.137086488246078053e-01;9.784687647903886898e-01;4.023307377037381727e-01;7.027516186146574029e-01;8.363458095734342956e-01;1.897631312866533415e-01;1.980724164983800328e-01;5.002677846093421810e-01;2.768785821032769823e-01;1.626332078467684905e-02;8.211788142332145934e-01;4.604919950306854970e-01;5.017647829615442534e-01;3.580144318788139879e-01;5.916928924868353201e-01;5.792945866590778481e-01;4.221741580920477244e-01;5.776698634876272775e-01;5.772567398636717639e-01;2.008825067413871901e-01;2.898649440571929858e-01;4.019432788740956441e-01;9.600995106291136949e-01;6.286182462566327622e-01;5.962531541801640023e-01;5.368530615678299700e-01;3.897854995967684477e-01;2.259519042919779785e-01;3.632758210596066517e-01;7.212193675362722489e-01;2.415673682222986285e-01;2.073220803686960378e-01;7.366528048130056572e-01;3.268135849760724909e-01;5.403322597171774655e-01;3.906885608422484557e-01;1.828892062939875274e-01;7.672768676895854734e-01;5.155822007035938404e-01;2.985070561827277702e-01;8.268761377391244949e-01;5.612629587743627191e-01;2.261663291566560208e-01;7.994494497490011176e-01;9.157948277564516015e-01;1.504605763518001016e-01;8.736943521124808099e-01;8.126803329605580828e-02;2.794001520646559600e-01;2.403823955618049624e-01;7.638662649885105127e-01;9.106207114689790494e-02;3.594034002403547756e-01;9.522508945656026347e-01;5.140681222026648456e-01;2.938106215158647894e-01;2.353937414268810757e-01
4.680163372144783285e-01;6.914682576495423394e-02;1.515327457698947278e-01;4.350306738711473553e-01;9.426923186063261850e-01;4.310964042381987271e-01;5.004033350833241300e-01;7.390430748755332235e-01;9.179311097629097027e-01;1.302893638105077079e-01;6.211608618612028954e-01;4.786911923147894043e-01;4.644472457097477136e-01;1.819789946427985416e-01;3.395563047043271832e-01;8.963530229833335250e-01;9.549248529577802902e-02;7.473131426932415611e-01;7.535451973257034641e-02;8.210017151406963087e-01;8.398912832359487490e-01;4.965051048607724837e-01;7.462017666832974072e-01;4.312418123448746865e-02;4.673958275984030353e-01;3.438541367734742060e-01;2.587060255570310385e-01;1.780467844522833909e-01;7.428809997945929888e-01;2.686546894453988310e-01;9.745062435673474965e-01;4.108322297846338511e-01;7.993702454535099866e-01;3.157866988373633221e-01;9.289945872060025867e-01;9.078456395031957449e-01;3.374395978605808644e-01;6.962637649489720193e-01;8.243649185837131910e-01;2.288074886600490743e-01;1.018504098781102263e-01;7.796453145908892601e-01;6.555664993560323950e-01;7.221377633605142732e-01;8.205013256796385157e-01;1.269067906785217303e-01;9.725514641264104698e-01;7.191109585648572944e-01;9.006206723629409661e-01;9.697031397582526191e-01;4.386351374957425664e-01;2.464965883230698651e-01;3.384704604877610823e-01;3.746807347873057914e-01;4.072514836094126567e-01;7.339720788721529887e-01;5.972165136707825450e-01;8.176753983378739488e-01;8.055481150133451118e-01;4.378070938289334579e-01;8.437626855200774934e-01;7.541260699172643855e-01;4.136145788736181883e-01;1.866913844324240568e-01;3.580732132176264182e-01;5.096603268577515333e-01;6.956544837137510484e-01;6.886110150343848213e-01;8.659049090200114929e-01;4.845556738486455073e-01;6.437475877205522945e-01;6.298887752471049595e-02;3.804225735440761591e-01;2.051109076652313234e-01;6.959688084974642308e-01;4.873242875811479857e-01;5.495049093864701195e-02;4.329954571827741017e-01;4.597805266500684107e-01;3.000667749876331225e-01;4.968267432920688842e-01;7.211151484523271593e-01;2.725904662697494762e-01;3.532670168203875249e-01;8.494864324400307476e-01;9.221391429219198965e-01;8.917918585072496240e-01;2.061611397751229591e-01;4.020567925142984889e-01;1.516748020224715221e-01;7.437767372179799885e-01;9.510918733600413066e-01;7.411433359587451530e-01;8.419047747779506707e-01;4.474996623991680522e-01;1.614166235694367568e-01;6.861844526648924747e-01;1.629055378575519075e-01;9.549366219623861562e-01;5.709946676340671434e-02
4.433541177783381082e-01;2.525211458387023322e-01;5.294288972102113577e-01;3.908913050839500913e-01;8.715897542174189105e-01;4.306701523253249064e-01;4.839621040107622285e-01;3.560499807992806298e-01;9.053115108328592120e-01;9.938123943774391789e-01;8.701064671181372168e-01;9.584024148978270707e-01;9.742967957088833897e-01;7.778835005902440258e-01;4.371593252512856465e-01;9.810397380344398899e-01;8.410284921680362125e-01;6.429126952391811534e-01;8.619655236496301942e-01;7.167921665434845435e-01;3.834789083119638509e-01;9.883566753842577546e-01;7.785252896855794358e-01;3.900870286968669554e-01;8.551454503669497775e-02;1.432896795723509475e-01;7.564672504266575226e-01;7.933981226205987225e-01;1.662301156914557376e-01;9.375307128142912338e-01;6.713652465468958885e-01;4.860219039085400539e-01;8.832018948369565470e-01;1.328478673231942020e-01;1.821999287204153495e-01;7.569720173145887410e-01;1.106322966979200739e-02;7.877688290407965921e-01;2.712326937305609142e-02;5.619829135105435247e-01;2.404553233167797677e-01;1.395264000172348196e-01;5.471368537029863699e-02;8.825834142132626958e-02;4.065712280813840174e-01;9.981895710894563845e-01;8.636841681027180861e-01;5.315726276128884820e-01;3.955295266585054925e-01;2.145895103341854959e-01;8.593479030432841226e-01;6.389658146544068273e-01;9.119359271749888363e-01;9.046960361826095198e-01;6.511533115725232079e-01;1.735423980438247638e-01;3.646177660977405477e-01;7.381917509360763630e-01;7.323166378331208426e-01;3.115811403543888858e-01;2.740794231057392949e-01;4.124766085145353811e-01;3.237890501713905911e-01;2.528159032388294092e-01;6.143776322206149221e-01;5.144830149834378474e-01;6.935109639314346319e-01;9.200676527370247326e-01;9.779465730014228475e-01;4.093735687476198759e-01;2.575630674285087629e-01;2.379535610903934506e-01;6.842377634324781077e-01;9.756986752232479354e-01;9.284888358334663083e-01;2.608907987743057655e-01;9.912566262945603501e-01;6.074255620829517310e-01;9.179746200718055249e-01;3.345899962792358018e-01;2.105421381877001785e-01;1.439313103712359654e-01;4.546196786230806142e-01;4.962279008942948044e-01;3.382687020823709201e-01;8.968301562746020528e-01;5.785658304366393390e-01;5.815866717331825697e-01;5.635517610969059676e-01;5.424909224789019602e-01;5.202974139735330183e-01;2.561047934498993373e-01;2.340112287534003022e-01;1.344006020793567791e-01;9.785468140954818317e-01;7.953012603135356517e-01;1.648823867207327432e-01;2.431558866422115495e-01;6.451996516997234865e-01;1.815280553292628607e-01
