0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
8.058282992109149223e-01;9.107068619053138026e-01;8.127167714394951670e-01;7.750511575829495126e-01;9.497644694404578924e-01;9.237754302688971908e-01;8.587327587668232010e-01;9.145733462815247572e-01;8.715346283011663475e-01;8.692011283326390725e-01;9.962875698712909678e-01;8.980017291393831425e-01;4.370998278361526435e-01;8.171485462911766140e-01;8.990750506613207627e-01;8.158680129439019879e-01;7.621768277552058990e-01;8.048914313022090816e-01;8.958903140827588762e-01;9.564260701790401331e-01;8.732560593622159528e-01;7.271278213564031923e-01;9.343043871101714970e-01;7.343206019533111695e-01;6.874592632320276619e-01;8.301832394180520547e-01;6.195626415705853818e-01;6.654268926113747762e-01;9.535063639095232579e-01;6.310132336118815521e-01;9.061756869168653417e-01;8.391824981616011758e-01;8.933525293610892204e-01;6.719138175984443739e-01;8.620716775422472278e-01;8.583568872359469415e-01;9.614953067170740608e-01;9.304155619328497995e-01;9.194925978481123252e-01;8.641367930934035213e-01;9.637312025930137027e-01;3.580449048320236693e-01;9.108636142171477879e-01;6.944449009152585672e-01;8.519554891807186170e-01;8.876294643958214658e-01;7.847150220295069367e-01;7.891453965355968991e-01;8.193791344193704917e-01;8.673657299491320805e-01;7.468483391019392625e-01;7.774546318493660291e-01;8.534543982990727695e-01;9.178066835876483864e-01;9.368684809326085494e-01;8.792736811276761211e-01;7.755592599074152549e-01;9.151281585247235117e-01;7.843313715359391258e-01;9.823715818702919433e-01;7.369291591985467349e-01;9.257591423074711390e-01;9.307006357848309763e-01;9.517684839852552647e-01;7.156094869184298490e-01;9.083726501199618220e-01;7.967198036393815519e-01;6.820349871210195092e-01;8.818928421324544464e-01;9.448721825355725912e-01;9.262882653823539814e-01;9.191363856620161643e-01;4.656551043446538474e-01;9.188592552159349225e-01;7.889390399163054290e-01;9.189750016629784080e-01;8.583126410502750492e-01;8.824587506950636318e-01;8.008931391695131019e-01;5.986446803563899577e-01;5.494452035130831247e-01;9.601809880581403389e-01;8.082063211712864348e-01;7.520030002519888512e-01;8.741153004503757762e-01;7.922698440591975366e-01;8.065276788378500372e-01;6.436104844709890083e-01;9.936790407999589458e-01;8.505447817711282443e-01;9.236804376379353920e-01;9.128054575355616373e-01;7.887576585393976103e-01;7.902590417009053292e-01;9.397245350455477597e-01;7.305553698178222088e-01;9.319181392648704376e-01;8.353213082865347250e-01;7.162097437015990664e-01;7.790838459688970152e-01
7.614294917602796309e-01;5.656441857865776024e-01;7.269382962589012731e-01;5.956103541405979307e-01;9.434382144953924465e-01;9.120571681143593290e-01;8.244245552029917379e-01;8.529653777091659173e-01;7.778793311172353953e-01;7.579840174108981588e-01;8.296698987445602080e-01;8.603173958958848511e-01;4.313859930560769440e-01;7.756687089309295402e-01;8.303529748920029929e-01;7.999964358935814923e-01;7.509586126925084093e-01;7.034243000362190301e-01;8.942663449856170788e-01;9.458405326540012537e-01;8.206119193070063877e-01;6.686754733595803302e-01;8.115274444179446656e-01;7.323815109901916642e-01;6.541789381583389407e-01;7.442399493986946446e-01;6.192902427518441888e-01;6.478639421558615163e-01;8.447479086677741611e-01;5.044360859540897302e-01;8.281381024824286952e-01;8.137860188223893232e-01;8.745459677981713975e-01;4.847228564219254743e-01;7.647430859076610465e-01;7.945596347942541771e-01;7.185974923591900154e-01;8.230241697343685381e-01;8.974959686932383329e-01;8.110892627403352151e-01;9.585662188631363101e-01;3.255461510067576558e-01;8.377221016116477292e-01;6.594444922963142997e-01;8.229294852120446757e-01;7.805755687472916149e-01;6.260262704460222150e-01;7.557997665651998709e-01;6.659449771888507064e-01;7.888474557168524415e-01;7.419320235215070003e-01;7.582611850366248740e-01;7.247134140098427935e-01;7.532914808115742655e-01;8.182921634238650155e-01;8.311961904604451279e-01;7.439433554237323554e-01;8.108094295911663085e-01;7.765837167296479882e-01;6.684849000316887002e-01;5.115810619518460500e-01;7.197151706054762954e-01;7.438058189369847195e-01;7.078555925514877778e-01;6.670946395425916275e-01;8.233760032179283650e-01;7.511547738930545171e-01;6.469465692256780587e-01;7.398455582187785096e-01;9.361365409907393964e-01;8.935391431374531956e-01;8.471021438680422788e-01;3.884931582205806144e-01;8.745580667214152282e-01;6.086928765329469027e-01;8.581244402622734135e-01;8.216902214880894562e-01;8.174474118364900566e-01;6.424097150679405344e-01;5.638536945013371549e-01;5.080487167105478541e-01;9.474856346118034622e-01;7.694789899848649695e-01;7.075785203090823039e-01;7.886202892730903580e-01;6.947356470686383290e-01;7.885916200934739440e-01;5.977887412911033760e-01;8.203864923203912918e-01;7.440958718364080182e-01;8.882960612732497818e-01;7.757444884538345908e-01;6.171632906612669611e-01;7.444259216312670846e-01;7.714676095039288972e-01;6.460125372428000556e-01;8.760859209865774488e-01;7.351029046655351840e-01;6.451059478084159027e-01;7.030490987511509582e-01
7.055794804000032894e-01;3.333456431413063248e-01;6.180721194352533088e-01;5.642630192261623989e-01;9.272949225758976288e-01;8.471091912988876205e-01;8.158472019966116484e-01;8.156167907766761482e-01;6.216403194456761039e-01;6.101642855474971316e-01;6.905335669548882116e-01;5.813939781567445397e-01;4.207922622648265776e-01;7.372157545088408037e-01;6.342534502086074610e-01;7.972291565404399094e-01;7.489412645649257128e-01;4.924204464270022230e-01;8.333526448077368531e-01;8.958884965173907755e-01;6.049179861809422798e-01;6.518032181465153174e-01;7.532602802228884897e-01;6.345025036612053082e-01;6.472055337114221985e-01;6.696773204334438567e-01;4.832961814571521408e-01;6.351863558758238382e-01;6.838190476915764204e-01;5.035940083652538091e-01;8.128673816920967132e-01;8.119229933390572640e-01;8.523502736894090770e-01;4.780662415197532988e-01;5.330623888207864924e-01;7.911543702602588102e-01;6.889622540417462693e-01;7.652275926224773039e-01;8.811284976062183638e-01;6.995227649577533402e-01;8.812700674697646619e-01;2.289408246813526837e-01;7.593056588749163005e-01;6.431371663401337369e-01;7.798913935865727787e-01;7.070166354226398164e-01;6.004309458264962540e-01;7.346374983080770082e-01;4.240254556884814896e-01;7.831520047185874800e-01;5.867925355309053792e-01;5.984811275275515596e-01;6.364337435158152756e-01;7.165905525970673873e-01;7.160707500596901198e-01;6.255826328803608671e-01;7.228500461805341670e-01;7.363151999911914380e-01;7.676215014201692721e-01;6.088314121636757559e-01;3.706035925637690687e-01;7.007125858845676403e-01;6.093979563809140965e-01;6.216368324675858315e-01;5.556054450470442330e-01;7.643999931159568550e-01;6.978420103109681527e-01;5.666914279960831857e-01;6.811926528093963373e-01;8.990278885523232955e-01;8.480884027670864134e-01;8.466624148152702700e-01;3.589908667302919021e-01;7.071434761204246078e-01;5.710013044324352416e-01;6.910846860341841591e-01;7.954536232219917569e-01;7.061844000030912394e-01;5.698805590174695901e-01;5.452659243523109156e-01;3.914242416850590711e-01;8.705650733864246371e-01;7.545333381105261417e-01;6.418759725538268901e-01;7.827826131360666739e-01;6.802310258204855575e-01;7.178534240457707938e-01;3.998637057399170303e-01;6.628374962788472491e-01;6.607989181885319807e-01;7.645679645485730092e-01;7.177436370780313490e-01;5.640624322941165669e-01;6.646712153595629724e-01;6.812470895004107962e-01;5.886939558374936210e-01;8.054190974805928160e-01;6.313080602913658801e-01;5.213980236200198570e-01;6.226070680065484142e-01
5.168845006318869562e-01;3.071493611152045222e-01;5.802040343234905473e-01;3.467467402753273698e-01;7.134538679612200118e-01;6.487380734120132830e-01;6.859915233448728999e-01;6.951507243964066829e-01;6.209836745260677304e-01;4.181201110153426326e-01;5.559247760722509923e-01;5.502761880195355948e-01;2.752351001749482329e-01;6.635319740973686375e-01;5.693430367465887043e-01;7.892664345759975442e-01;6.911163099569213042e-01;4.527649704946337117e-01;8.248156552051296719e-01;8.501248999718898913e-01;5.101313241430304180e-01;6.284690081302417575e-01;7.427628894143447624e-01;6.225435979139428699e-01;4.494231774650685463e-01;6.597305703242436481e-01;4.313976532555857668e-01;3.278579994933641384e-01;6.686459160000142177e-01;4.723391473464800816e-01;6.426563483678511268e-01;6.372731374668463289e-01;7.536208713121762548e-01;3.359327594232431879e-01;4.068518817638514529e-01;7.750677182501263252e-01;5.633099029448830342e-01;7.626115230574473935e-01;8.231109666659789381e-01;4.897737292618081772e-01;6.818576939056036901e-01;2.117181923976021451e-01;7.281950237493035605e-01;6.310254410124044311e-01;6.869933264284182606e-01;6.725105425245657687e-01;5.857961618524618608e-01;5.786242748546593928e-01;4.054498001840063370e-01;6.334693765170644753e-01;4.311849805825469506e-01;5.799423820174700595e-01;5.807629616203531242e-01;6.987573010933850748e-01;6.819412193693700219e-01;5.987957050346707222e-01;6.302362367375051733e-01;5.467704130430875997e-01;7.673620816386773624e-01;5.723484974014327875e-01;3.632781970732317234e-01;4.387828257765439277e-01;2.430272912723828727e-01;4.878883523564011560e-01;5.251401126545021114e-01;7.410264863669681068e-01;5.580366635299076616e-01;4.074903826474458590e-01;6.553297657281722532e-01;8.105134462903487158e-01;8.477747380437211655e-01;6.794767532729264481e-01;3.452440271576985298e-01;6.654744203114685286e-01;4.805055196709051568e-01;6.334220819649817313e-01;7.692819019488321697e-01;4.667106525827339203e-01;3.557750676163666803e-01;5.114270626557930743e-01;3.854464353840473256e-01;6.643748833034998080e-01;6.579605113168915942e-01;4.488409215226570881e-01;7.328540225340931524e-01;6.580796631739442848e-01;7.165576731459607496e-01;3.994816458908642121e-01;6.595630484863860277e-01;4.571617947786648095e-01;6.671910628324145831e-01;5.402572572492997383e-01;4.190727618946772370e-01;6.242082505042301221e-01;6.770483169292764725e-01;4.531112760540895179e-01;7.461277445016801790e-01;5.858454105757779917e-01;4.819086308430529098e-01;6.146326084538747958e-01
4.677401776920024901e-01;2.333448143976514233e-01;5.231870586712811244e-01;2.809371636448703136e-01;4.356520195214873548e-01;5.528111451578735513e-01;6.605253011787394213e-01;5.562558767266688742e-01;5.988657727850533741e-01;3.324614834735650781e-01;4.350875747172733288e-01;4.926791100187871697e-01;2.629360928587455293e-01;6.055736244386604739e-01;4.744576353040285133e-01;6.996773724863617483e-01;6.843691885706520983e-01;3.719257875793373636e-01;6.469525116716552393e-01;8.490359092263426444e-01;4.864764288570488926e-01;4.578612625983246032e-01;6.026658166145201223e-01;5.990043268175220259e-01;3.557186082453032139e-01;5.436695508868026883e-01;3.204712094459558624e-01;1.678544947545770327e-01;5.453540231537924443e-01;1.818560373147880549e-01;3.234802648281209780e-01;5.416209174297057505e-01;7.401699658392808523e-01;1.993240065695744967e-01;3.700176620436890218e-01;5.695206958527407881e-01;5.597077510422394653e-01;5.544717206275600052e-01;7.711644515964699576e-01;3.850949368427312169e-01;5.956726365541390456e-01;2.020585247550940045e-01;5.226520776778502686e-01;5.452915362951550327e-01;6.372023340922206014e-01;5.441591858804060156e-01;5.668271259462143163e-01;5.202045191724681272e-01;4.019894866280041557e-01;6.207665698103658203e-01;3.865312276391605906e-01;4.592628641600117190e-01;5.373063277144056737e-01;6.473802291277932497e-01;6.769099034392949132e-01;5.528632087572319387e-01;4.941957912319993040e-01;5.101686744243386640e-01;5.972384766940814771e-01;4.639421375772765366e-01;1.801932270460188112e-01;3.399726096751697346e-01;2.138417906996492590e-01;4.866234845738596215e-01;3.599613278036684072e-01;6.310608945948389392e-01;5.398781541674289031e-01;3.800638527509869746e-01;6.445311103366748728e-01;6.006154306287383449e-01;6.631140326126713225e-01;5.862062385479215321e-01;3.344557171754682923e-01;5.789090952955510128e-01;2.182386310069629465e-01;5.081158634253533091e-01;7.690359623291495028e-01;3.809841628087362597e-01;3.466462171450218621e-01;4.159027089925720899e-01;3.575903268047873063e-01;5.264066480349285371e-01;6.204757037938808395e-01;3.191368723610572555e-01;5.999907656998360039e-01;3.829089378762542406e-01;6.664605697697159048e-01;3.385389060036599895e-01;4.774474630087293114e-01;3.398841534278900234e-01;6.502071745680132464e-01;4.689389188498191974e-01;4.112219640466814319e-01;5.883235603843779415e-01;4.198911014668748054e-01;4.400118516292461646e-01;6.018605914244792299e-01;4.933550157260069291e-01;4.679992493477338478e-01;5.381667207979990986e-01
4.124585286565068953e-01;1.815418600709809427e-01;5.017490055590713149e-01;2.759774562915972007e-01;1.874376015356026270e-01;4.342244438897122638e-01;5.384257621407255723e-01;5.244263832324282948e-01;3.509388346488747645e-01;2.845051602054380346e-01;3.977058090893725861e-01;4.914489279422274981e-01;2.509385509324407737e-01;4.919353705335803850e-01;2.308842834288999946e-01;6.519459608063423728e-01;5.726016553275674603e-01;3.364749038129416503e-01;4.299898518323671537e-01;8.453622544984455978e-01;4.415006609166519658e-01;4.077963729533911064e-01;5.541368728819624501e-01;5.849401789137579355e-01;3.340362082490498929e-01;5.411867868383896107e-01;1.738724457501515941e-01;1.115571031753748166e-01;4.587235299921397225e-01;1.741703911652922043e-01;3.003003417629366290e-01;4.898289092794870792e-01;6.555875763449877658e-01;1.791746504473641366e-01;2.784800517525722885e-01;5.217171666610244118e-01;4.620911049095524081e-01;4.845343931983613350e-01;5.804012428078528796e-01;3.620344140997200366e-01;3.329296055803662169e-01;1.963935061522368297e-01;5.131808808011548706e-01;4.003064943288588973e-01;5.721120157495668268e-01;4.455347819861940062e-01;4.748521148763227284e-01;4.743570104288667988e-01;4.018994097083519179e-01;6.034835053723538456e-01;2.684662781767067630e-01;4.559393814194305783e-01;4.142930287567183623e-01;4.947751543729622670e-01;6.090368019123649779e-01;4.131701309037932868e-01;4.223964138026962134e-01;4.629896733268238362e-01;5.847169962552782874e-01;4.285785830421519060e-01;1.800688168113486753e-01;1.470633315136801178e-01;1.886565545677141298e-01;4.104359502414424155e-01;3.333473339073702579e-01;5.364437925863939638e-01;3.441425284852775990e-01;3.144519294967582645e-01;6.300488620932316319e-01;4.445354187318627526e-01;6.019035448829165302e-01;5.709501192509294221e-01;2.799705072254561333e-01;2.803227744558453027e-01;1.915987429287848709e-01;3.748814057820529788e-01;7.320721591434976583e-01;3.661872794411908938e-01;2.883922747939736686e-01;3.955280051672721564e-01;8.813146753451406301e-02;5.177750115447444790e-01;5.087187013698096782e-01;2.923753841094771655e-01;4.325079990955785769e-01;3.758122965865652310e-01;6.330178524312761734e-01;2.936021417145370238e-01;4.345472969288997067e-01;2.113287595002739661e-01;5.992253137690336517e-01;4.356926262898447311e-01;3.795356691423725781e-01;5.134470583988391956e-01;4.106048798519534859e-01;3.066569934408193143e-01;3.759200385680232515e-01;4.759030789144704787e-01;3.874117663975920056e-01;4.383017091261520726e-01
2.819724005702416436e-01;8.324773221798031919e-02;4.199021509393869866e-01;2.158250853616391352e-01;1.008219676513455454e-01;2.429244094726554781e-01;2.011920945935439242e-01;5.196452252169779795e-01;2.866671537716756202e-01;1.300705334488649889e-01;3.210587028616903593e-01;4.542829398778577277e-01;1.457361255311598880e-01;4.872043696846443117e-01;1.996192661834289561e-01;4.738581195412617797e-01;4.374505530509200657e-01;1.258880057139668551e-01;2.492150325708341052e-01;6.141199022227082915e-01;3.393702475107852612e-01;3.503885082170097309e-01;5.538275992404748660e-01;5.711211484719713738e-01;3.218184435046579361e-01;3.006174291881359428e-01;1.441767171133742087e-01;7.863257179320648493e-02;3.900010066498575956e-01;1.032859971554753731e-01;1.778870693137731829e-01;4.505710518079908411e-01;5.711412811482239338e-01;1.482398134689205671e-01;2.747942525652941059e-01;2.787284580127905587e-01;3.530870922379919508e-01;2.329837990601878461e-01;5.372612567241882298e-01;3.158933926936328129e-01;2.423946616998936543e-01;1.789285734613660361e-01;4.251070905615244033e-01;3.242124124947499686e-01;5.021594616180354853e-01;4.134215513557103483e-01;3.248246679724079433e-01;4.122097722483315518e-01;2.910114046511484975e-01;5.750924539121273771e-01;2.404591008012116893e-01;4.555058363162589607e-01;2.653266646786672789e-01;4.070878601953273890e-01;5.508381374903159600e-01;4.100010010846223407e-01;2.752282162955653755e-01;3.901533145115476664e-01;5.515294366163490114e-01;2.965059773235186880e-01;1.370366847441157887e-01;1.460104771613309760e-01;1.476315928301544789e-01;2.961042957944657328e-01;1.820972304051563517e-01;3.332714602848700913e-01;1.917477201875034121e-01;2.897641105887849289e-01;3.557459747256894733e-01;1.986559807895753593e-01;5.516657965849131040e-01;5.109757298263860603e-01;2.180975085777512312e-01;1.788955867917677578e-01;1.794486418192032806e-01;3.703461579787082902e-01;5.441761893811872808e-01;2.614967931325334893e-01;2.863576844612309991e-01;3.260518216357290999e-01;7.769223065644326187e-02;4.301160334634893667e-01;2.321208957460737521e-01;2.790454392701927633e-01;2.673624092955008136e-01;2.425383782364911589e-01;5.945195938616779641e-01;2.361016090370533504e-01;4.301787202194540249e-01;1.863841804762208509e-01;5.159157979380593062e-01;1.870217794756503515e-01;3.170359733246836953e-01;4.224501844607323475e-01;4.100569724378935188e-01;2.790042681843171168e-01;3.539831173765656258e-01;4.372074449463979606e-01;2.768279243156811509e-01;2.710803484773706140e-01
1.532187674351948026e-01;3.740605107064765011e-02;3.408536774989746609e-01;1.294139515944107144e-01;9.387830807573882552e-02;1.059470667999261595e-01;1.651322180605632184e-01;4.721691401064948002e-01;1.835210949195639207e-01;9.672453920535295513e-02;2.522297889669538051e-01;3.694705728691012325e-01;1.269058049598856819e-01;4.462265407755553470e-01;1.399334718688527435e-01;4.320302146578813840e-01;4.082738771047199622e-01;1.024937909553186310e-01;1.440254881470967030e-01;5.776755144339960069e-01;2.377635600384370163e-01;3.494993503170599203e-01;4.801653880334624258e-01;5.635748094717379919e-01;1.112549532346863712e-01;2.318117575019770227e-01;1.176360672641902916e-01;4.026352164512347898e-02;2.905583372286606458e-01;3.988743823365059615e-02;1.682688303851164191e-01;4.148835007536494368e-01;5.296023231416056021e-01;1.291096871667962720e-01;2.462524217020229944e-01;2.660779657152205768e-01;3.423948205162421488e-01;2.123779830188611273e-01;5.342817110329373120e-01;1.863039953447088726e-01;1.389150477149102558e-01;8.531285424362178293e-02;2.462717072080435887e-01;2.951751041273156240e-01;4.767702530431940922e-01;3.863108008179005903e-01;2.891409813818520691e-01;3.978601755706610010e-01;1.569882210882086460e-01;5.211418383557913092e-01;2.175420732969357562e-01;4.399597985762907504e-01;2.277022108268041967e-01;1.584232276053260113e-01;4.976317717009612895e-01;3.293299423107703960e-01;2.406456409556616549e-01;3.768130038181251029e-01;4.415294820635020656e-01;1.438478030898577842e-01;1.335028684817329836e-01;1.091005731052288041e-01;1.438288877860123272e-01;3.729643193495635334e-02;1.649181973733304662e-01;3.211823286038888448e-01;1.647324121585526102e-01;6.190954996403663646e-02;3.389234200525936824e-01;1.438353325811800865e-01;2.987516979877821166e-01;2.878772323554256163e-01;2.176386975774925459e-01;1.304763379208765395e-01;1.411505645696334854e-01;2.650425804251687056e-01;4.323390107858704479e-01;2.260452438132554143e-01;1.912289975203500525e-01;2.342877943448911093e-01;6.718799342950476650e-02;3.539661838136954897e-01;2.261912252079628649e-01;2.396233857713228055e-01;2.563890814082611103e-01;2.268996328426183817e-01;5.293010998003666590e-01;1.983866955053285031e-01;3.229083324482069361e-01;1.419404475408500010e-01;4.638461003061034038e-01;1.018088289118012080e-01;3.089229706819919263e-01;3.620894242057529633e-01;3.462343188765910629e-01;2.307208999827499163e-01;2.526806962908513254e-01;3.466542671589912805e-01;1.279788253590965486e-01;2.231946952703193210e-01
5.003102503260437040e-02;9.896006216919217557e-03;3.395043773138524124e-01;3.753937156258746466e-02;5.537337351666360430e-02;7.821893546173819267e-02;6.205820610672274640e-02;3.399027733113033634e-01;1.480299087086400789e-01;2.264530652351604001e-02;1.154495805156585675e-02;3.501342439480011892e-01;1.790357226518191069e-02;4.307261171555111234e-01;1.076308198450149911e-01;4.101902461607391803e-01;1.882015154873608598e-01;3.163905559099688958e-02;7.216118713699171128e-02;2.466051782318477992e-01;1.617928412543484518e-01;2.893099342249880745e-01;3.044779214578765547e-01;2.615649706540076336e-01;6.067076908252133638e-02;1.450607151716933885e-01;1.090001069259373123e-01;2.114718376193458482e-02;1.471726272316131734e-01;2.941532993748341429e-02;8.716975779949664993e-02;9.801091620632473855e-02;2.647537599279954357e-01;9.271115192186429876e-02;2.312628920105600505e-01;2.559126078389856174e-01;1.852003129508777990e-01;4.200758998879017270e-02;4.772022351761694425e-01;1.052300451818949378e-01;1.317880863525592305e-01;4.077456605426188485e-02;2.141528290901040243e-01;2.444326089578436889e-01;3.953215373793457221e-01;2.571054928725468036e-01;1.921659119735559251e-01;2.517358798984605794e-01;4.599760902951854913e-02;1.472979372428298017e-01;1.902155103357471289e-01;3.471009887482202627e-01;1.409966256685920571e-01;8.706531087491020671e-02;4.916907931330414261e-01;3.266131981080890867e-01;7.461453433215825548e-02;1.492695951803395538e-01;1.648353802325743800e-01;3.144899682045743106e-02;1.160974558287465319e-01;8.764445281845612001e-02;1.052668876215676619e-01;2.913589449227471651e-02;1.426522968760086663e-01;2.506582591568948803e-01;4.522735160929025611e-02;5.327122945445128543e-02;3.154347798549943516e-01;1.686139828008892394e-02;2.603293678210845119e-01;2.442859137973537598e-01;2.003623959256951581e-01;8.777153269046100714e-02;1.405974320006962985e-01;1.719636793393014562e-01;2.058989634124607226e-01;1.559122193249794508e-01;5.712705954305397071e-02;3.641428849254413347e-02;5.863051144680653248e-02;1.270033251494595561e-02;1.794208081089255780e-01;1.386315035284995112e-01;2.174677378887934776e-01;1.667995992415167716e-01;4.803465270742784954e-01;1.513610232899125219e-01;3.098797352418746209e-01;8.561375728296805043e-02;1.002654386935998287e-01;4.827051806575999304e-02;2.471817897447700085e-01;2.153253441764697573e-01;2.692649024877580288e-01;1.704535705132751433e-01;2.058327836329023608e-01;3.140903749985854976e-01;5.423141729575409187e-02;1.221457162170771493e-01
